#Gene Ontology derivation source to the child term of biological process.
#Ver. Dec. 2020.
#Citation: Haiting Chai, Quan Gu, Joseph Hughes and David L. Robertson (202X), In silico prediction of HIV-1-host molecular interactions and their directionality, PLOS Computational Biology, XX(X): XXX-XXX, PMID: XXXXXXXX.
GO_ID	GO_name	GO_root_term(s)
GO:1905093	cellular_response_to_diosgenin	GO:0009987;GO:0050896;
GO:1905094	regulation_of_apolipoprotein_A-I-mediated_signaling_pathway	GO:0065007;
GO:1905095	negative_regulation_of_apolipoprotein_A-I-mediated_signaling_pathway	GO:0065007;
GO:1905096	positive_regulation_of_apolipoprotein_A-I-mediated_signaling_pathway	GO:0065007;
GO:1905097	regulation_of_guanyl-nucleotide_exchange_factor_activity	GO:0065007;
GO:1905098	negative_regulation_of_guanyl-nucleotide_exchange_factor_activity	GO:0065007;
GO:1905099	positive_regulation_of_guanyl-nucleotide_exchange_factor_activity	GO:0065007;
GO:1905100	regulation_of_apoptosome_assembly	GO:0065007;
GO:1905101	negative_regulation_of_apoptosome_assembly	GO:0065007;
GO:1905102	positive_regulation_of_apoptosome_assembly	GO:0065007;
GO:1905109	regulation_of_pulmonary_blood_vessel_remodeling	GO:0065007;
GO:1905110	negative_regulation_of_pulmonary_blood_vessel_remodeling	GO:0065007;
GO:1905111	positive_regulation_of_pulmonary_blood_vessel_remodeling	GO:0065007;
GO:1905112	regulation_of_centromere_clustering_at_the_mitotic_nuclear_envelope	GO:0065007;
GO:1905113	positive_regulation_of_centromere_clustering_at_the_mitotic_nuclear_envelope	GO:0065007;
GO:1905114	cell_surface_receptor_signaling_pathway_involved_in_cell-cell_signaling	GO:0009987;GO:0065007;
GO:1905115	regulation_of_lateral_attachment_of_mitotic_spindle_microtubules_to_kinetochore	GO:0065007;
GO:1905116	positive_regulation_of_lateral_attachment_of_mitotic_spindle_microtubules_to_kinetochore	GO:0065007;
GO:1905117	regulation_of_ribonucleoside-diphosphate_reductase_activity	GO:0065007;
GO:1905118	positive_regulation_of_ribonucleoside-diphosphate_reductase_activity	GO:0065007;
GO:1905119	response_to_haloperidol	GO:0050896;
GO:1905120	cellular_response_to_haloperidol	GO:0009987;GO:0050896;
GO:1905121	microtubule_sliding_involved_in_mitotic_spindle_elongation	GO:0009987;
GO:1905123	regulation_of_glucosylceramidase_activity	GO:0065007;
GO:1905124	negative_regulation_of_glucosylceramidase_activity	GO:0065007;
GO:1905125	positive_regulation_of_glucosylceramidase_activity	GO:0065007;
GO:1905126	regulation_of_axo-dendritic_protein_transport	GO:0065007;
GO:1905127	negative_regulation_of_axo-dendritic_protein_transport	GO:0065007;
GO:1905128	positive_regulation_of_axo-dendritic_protein_transport	GO:0065007;
GO:1905129	endocannabinoid_signaling_pathway_involved_in_trans-synaptic_signaling	GO:0009987;GO:0065007;
GO:1905130	carcinine_import_across_plasma_membrane	GO:0051179;
GO:1905132	regulation_of_meiotic_chromosome_separation	GO:0065007;
GO:1905133	negative_regulation_of_meiotic_chromosome_separation	GO:0065007;
GO:1905134	positive_regulation_of_meiotic_chromosome_separation	GO:0065007;
GO:1905135	biotin_import_across_plasma_membrane	GO:0051179;
GO:1905136	dethiobiotin_import_across_plasma_membrane	GO:0051179;
GO:1905137	regulation_of_viral_DNA_genome_packaging_via_site-specific_sequence_recognition	GO:0065007;
GO:1905138	positive_regulation_of_viral_DNA_genome_packaging_via_site-specific_sequence_recognition	GO:0065007;
GO:1905139	apical_ectodermal_ridge_formation	GO:0032502;
GO:1905140	regulation_of_apical_ectodermal_ridge_formation	GO:0065007;
GO:1905141	negative_regulation_of_apical_ectodermal_ridge_formation	GO:0065007;
GO:1905142	positive_regulation_of_apical_ectodermal_ridge_formation	GO:0065007;
GO:1905143	eukaryotic_translation_initiation_factor_2_complex_assembly	GO:0009987;GO:0071840;
GO:1905144	response_to_acetylcholine	GO:0050896;
GO:1905145	cellular_response_to_acetylcholine	GO:0009987;GO:0050896;
GO:1905146	lysosomal_protein_catabolic_process	GO:0008152;GO:0009987;
GO:1905147	regulation_of_smooth_muscle_hypertrophy	GO:0065007;
GO:1905148	negative_regulation_of_smooth_muscle_hypertrophy	GO:0065007;
GO:1905149	positive_regulation_of_smooth_muscle_hypertrophy	GO:0065007;
GO:1905150	regulation_of_voltage-gated_sodium_channel_activity	GO:0065007;
GO:1905151	negative_regulation_of_voltage-gated_sodium_channel_activity	GO:0065007;
GO:1905152	positive_regulation_of_voltage-gated_sodium_channel_activity	GO:0065007;
GO:1905153	regulation_of_membrane_invagination	GO:0065007;
GO:1905154	negative_regulation_of_membrane_invagination	GO:0065007;
GO:1905155	positive_regulation_of_membrane_invagination	GO:0065007;
GO:1905156	negative_regulation_of_photosynthesis	GO:0065007;
GO:1905157	positive_regulation_of_photosynthesis	GO:0065007;
GO:1905161	protein_localization_to_phagocytic_vesicle	GO:0051179;
GO:1905162	regulation_of_phagosome_maturation	GO:0065007;
GO:1905163	negative_regulation_of_phagosome_maturation	GO:0065007;
GO:1905164	positive_regulation_of_phagosome_maturation	GO:0065007;
GO:1905165	regulation_of_lysosomal_protein_catabolic_process	GO:0065007;
GO:1905166	negative_regulation_of_lysosomal_protein_catabolic_process	GO:0065007;
GO:1905167	positive_regulation_of_lysosomal_protein_catabolic_process	GO:0065007;
GO:1905168	positive_regulation_of_double-strand_break_repair_via_homologous_recombination	GO:0065007;
GO:1905169	regulation_of_protein_localization_to_phagocytic_vesicle	GO:0065007;
GO:1905170	negative_regulation_of_protein_localization_to_phagocytic_vesicle	GO:0065007;
GO:1905171	positive_regulation_of_protein_localization_to_phagocytic_vesicle	GO:0065007;
GO:1905173	eukaryotic_translation_initiation_factor_2B_complex_assembly	GO:0009987;GO:0071840;
GO:1905174	regulation_of_vascular_smooth_muscle_cell_dedifferentiation	GO:0065007;
GO:1905175	negative_regulation_of_vascular_smooth_muscle_cell_dedifferentiation	GO:0065007;
GO:1905176	positive_regulation_of_vascular_smooth_muscle_cell_dedifferentiation	GO:0065007;
GO:1905177	tracheary_element_differentiation	GO:0009987;GO:0032502;
GO:1905178	regulation_of_cardiac_muscle_tissue_regeneration	GO:0065007;
GO:1905179	negative_regulation_of_cardiac_muscle_tissue_regeneration	GO:0065007;
GO:1905180	positive_regulation_of_cardiac_muscle_tissue_regeneration	GO:0065007;
GO:1905181	regulation_of_urease_activity	GO:0065007;
GO:1905182	positive_regulation_of_urease_activity	GO:0065007;
GO:1905183	negative_regulation_of_protein_serine/threonine_phosphatase_activity	GO:0065007;
GO:1905184	positive_regulation_of_protein_serine/threonine_phosphatase_activity	GO:0065007;
GO:1905185	microtubule_sliding_involved_in_mitotic_metaphase_chromosome_recapture	GO:0009987;
GO:1905186	regulation_of_metaphase/anaphase_transition_of_meiosis_I	GO:0065007;
GO:1905187	negative_regulation_of_metaphase/anaphase_transition_of_meiosis_I	GO:0065007;
GO:1905188	positive_regulation_of_metaphase/anaphase_transition_of_meiosis_I	GO:0065007;
GO:1905189	regulation_of_metaphase/anaphase_transition_of_meiosis_II	GO:0065007;
GO:1905190	negative_regulation_of_metaphase/anaphase_transition_of_meiosis_II	GO:0065007;
GO:1905191	positive_regulation_of_metaphase/anaphase_transition_of_meiosis_II	GO:0065007;
GO:1905192	regulation_of_chloroplast_fission	GO:0065007;
GO:1905193	negative_regulation_of_chloroplast_fission	GO:0065007;
GO:1905194	positive_regulation_of_chloroplast_fission	GO:0065007;
GO:1905195	regulation_of_ATPase_activity,_uncoupled	GO:0065007;
GO:1905196	positive_regulation_of_ATPase_activity,_uncoupled	GO:0065007;
GO:1905197	endocannabinoid_signaling_pathway_involved_in_retrograde_trans-synaptic_signaling	GO:0009987;GO:0065007;
GO:1905198	manchette_assembly	GO:0009987;GO:0022414;GO:0071840;
GO:1905199	manchette_disassembly	GO:0009987;GO:0022414;GO:0071840;
GO:1905200	gibberellic_acid_transmembrane_transport	GO:0051179;GO:0065007;
GO:1905203	regulation_of_connective_tissue_replacement	GO:0065007;
GO:1905204	negative_regulation_of_connective_tissue_replacement	GO:0065007;
GO:1905205	positive_regulation_of_connective_tissue_replacement	GO:0065007;
GO:1905206	positive_regulation_of_hydrogen_peroxide-induced_cell_death	GO:0065007;
GO:1905207	regulation_of_cardiocyte_differentiation	GO:0065007;
GO:1905208	negative_regulation_of_cardiocyte_differentiation	GO:0065007;
GO:1905209	positive_regulation_of_cardiocyte_differentiation	GO:0065007;
GO:1905210	regulation_of_fibroblast_chemotaxis	GO:0065007;
GO:1905211	negative_regulation_of_fibroblast_chemotaxis	GO:0065007;
GO:1905212	positive_regulation_of_fibroblast_chemotaxis	GO:0065007;
GO:1905213	negative_regulation_of_mitotic_chromosome_condensation	GO:0065007;
GO:1905214	regulation_of_RNA_binding	GO:0065007;
GO:1905215	negative_regulation_of_RNA_binding	GO:0065007;
GO:1905216	positive_regulation_of_RNA_binding	GO:0065007;
GO:1905217	response_to_astaxanthin	GO:0050896;
GO:1905218	cellular_response_to_astaxanthin	GO:0009987;GO:0050896;
GO:1905219	regulation_of_platelet_formation	GO:0065007;
GO:1905220	negative_regulation_of_platelet_formation	GO:0065007;
GO:1905221	positive_regulation_of_platelet_formation	GO:0065007;
GO:1905222	atrioventricular_canal_morphogenesis	GO:0032502;
GO:1905223	epicardium_morphogenesis	GO:0032502;
GO:1905224	clathrin-coated_pit_assembly	GO:0009987;GO:0071840;
GO:1905225	response_to_thyrotropin-releasing_hormone	GO:0050896;
GO:1905226	regulation_of_adhesion_of_symbiont_to_host_epithelial_cell	GO:0065007;
GO:1905227	negative_regulation_of_adhesion_of_symbiont_to_host_epithelial_cell	GO:0065007;
GO:1905228	positive_regulation_of_adhesion_of_symbiont_to_host_epithelial_cell	GO:0065007;
GO:1905229	cellular_response_to_thyrotropin-releasing_hormone	GO:0009987;GO:0050896;
GO:1905230	response_to_borneol	GO:0050896;
GO:1905231	cellular_response_to_borneol	GO:0009987;GO:0050896;
GO:1905232	cellular_response_to_L-glutamate	GO:0009987;GO:0050896;
GO:1905233	response_to_codeine	GO:0050896;
GO:1905234	cellular_response_to_codeine	GO:0009987;GO:0050896;
GO:1905235	response_to_quercetin	GO:0050896;
GO:1905236	cellular_response_to_quercetin	GO:0009987;GO:0050896;
GO:1905237	response_to_cyclosporin_A	GO:0050896;
GO:1905238	cellular_response_to_cyclosporin_A	GO:0009987;GO:0050896;
GO:1905239	regulation_of_canonical_Wnt_signaling_pathway_involved_in_osteoblast_differentiation	GO:0065007;
GO:1905240	negative_regulation_of_canonical_Wnt_signaling_pathway_involved_in_osteoblast_differentiation	GO:0065007;
GO:1905241	positive_regulation_of_canonical_Wnt_signaling_pathway_involved_in_osteoblast_differentiation	GO:0065007;
GO:1905242	response_to_3,3',5-triiodo-L-thyronine	GO:0050896;
GO:1905243	cellular_response_to_3,3',5-triiodo-L-thyronine	GO:0009987;GO:0050896;
GO:1905244	regulation_of_modification_of_synaptic_structure	GO:0065007;
GO:1905245	regulation_of_aspartic-type_peptidase_activity	GO:0065007;
GO:1905246	negative_regulation_of_aspartic-type_peptidase_activity	GO:0065007;
GO:1905247	positive_regulation_of_aspartic-type_peptidase_activity	GO:0065007;
GO:1905251	epidermal_growth_factor_receptor_signaling_pathway_involved_in_heart_process	GO:0009987;GO:0065007;
GO:1905255	regulation_of_RNA_binding_transcription_factor_activity	GO:0065007;
GO:1905256	negative_regulation_of_RNA_binding_transcription_factor_activity	GO:0065007;
GO:1905257	positive_regulation_of_RNA_binding_transcription_factor_activity	GO:0065007;
GO:1905258	regulation_of_nitrosative_stress-induced_intrinsic_apoptotic_signaling_pathway	GO:0065007;
GO:1905259	negative_regulation_of_nitrosative_stress-induced_intrinsic_apoptotic_signaling_pathway	GO:0065007;
GO:1905260	positive_regulation_of_nitrosative_stress-induced_intrinsic_apoptotic_signaling_pathway	GO:0065007;
GO:1905261	regulation_of_meiotic_DNA_double-strand_break_formation_involved_in_reciprocal_meiotic_recombination	GO:0065007;
GO:1905262	negative_regulation_of_meiotic_DNA_double-strand_break_formation_involved_in_reciprocal_meiotic_recombination	GO:0065007;
GO:1905263	positive_regulation_of_meiotic_DNA_double-strand_break_formation_involved_in_reciprocal_meiotic_recombination	GO:0065007;
GO:1905264	blasticidin_S_metabolic_process	GO:0008152;GO:0009987;
GO:1905265	blasticidin_S_catabolic_process	GO:0008152;GO:0009987;
GO:1905266	blasticidin_S_biosynthetic_process	GO:0008152;GO:0009987;
GO:1905267	endonucleolytic_cleavage_involved_in_tRNA_processing	GO:0008152;GO:0009987;
GO:1905268	negative_regulation_of_chromatin_organization	GO:0065007;
GO:1905269	positive_regulation_of_chromatin_organization	GO:0065007;
GO:1905270	Meynert_cell_differentiation	GO:0009987;GO:0032502;
GO:1905271	regulation_of_proton-transporting_ATP_synthase_activity,_rotational_mechanism	GO:0065007;
GO:1905272	negative_regulation_of_proton-transporting_ATP_synthase_activity,_rotational_mechanism	GO:0065007;
GO:1905273	positive_regulation_of_proton-transporting_ATP_synthase_activity,_rotational_mechanism	GO:0065007;
GO:1905274	regulation_of_modification_of_postsynaptic_actin_cytoskeleton	GO:0065007;
GO:1905275	Rohon-Beard_neuron_differentiation	GO:0009987;GO:0032502;
GO:1905276	regulation_of_epithelial_tube_formation	GO:0065007;
GO:1905277	negative_regulation_of_epithelial_tube_formation	GO:0065007;
GO:1905278	positive_regulation_of_epithelial_tube_formation	GO:0065007;
GO:1905279	regulation_of_retrograde_transport,_endosome_to_Golgi	GO:0065007;
GO:1905280	negative_regulation_of_retrograde_transport,_endosome_to_Golgi	GO:0065007;
GO:1905281	positive_regulation_of_retrograde_transport,_endosome_to_Golgi	GO:0065007;
GO:1905282	regulation_of_epidermal_growth_factor_receptor_signaling_pathway_involved_in_heart_process	GO:0065007;
GO:1905283	negative_regulation_of_epidermal_growth_factor_receptor_signaling_pathway_involved_in_heart_process	GO:0065007;
GO:1905284	positive_regulation_of_epidermal_growth_factor_receptor_signaling_pathway_involved_in_heart_process	GO:0065007;
GO:1905285	fibrous_ring_of_heart_morphogenesis	GO:0032502;
GO:1905287	positive_regulation_of_G2/M_transition_of_mitotic_cell_cycle_involved_in_cellular_response_to_nitrogen_starvation	GO:0065007;
GO:1905288	vascular_associated_smooth_muscle_cell_apoptotic_process	GO:0009987;
GO:1905289	regulation_of_CAMKK-AMPK_signaling_cascade	GO:0065007;
GO:1905290	negative_regulation_of_CAMKK-AMPK_signaling_cascade	GO:0065007;
GO:1905291	positive_regulation_of_CAMKK-AMPK_signaling_cascade	GO:0065007;
GO:1905292	regulation_of_neural_crest_cell_differentiation	GO:0065007;
GO:1905293	negative_regulation_of_neural_crest_cell_differentiation	GO:0065007;
GO:1905294	positive_regulation_of_neural_crest_cell_differentiation	GO:0065007;
GO:1905295	regulation_of_neural_crest_cell_fate_specification	GO:0065007;
GO:1905296	negative_regulation_of_neural_crest_cell_fate_specification	GO:0065007;
GO:1905297	positive_regulation_of_neural_crest_cell_fate_specification	GO:0065007;
GO:1905298	regulation_of_intestinal_epithelial_cell_development	GO:0065007;
GO:1905299	negative_regulation_of_intestinal_epithelial_cell_development	GO:0065007;
GO:1905300	positive_regulation_of_intestinal_epithelial_cell_development	GO:0065007;
GO:1905301	regulation_of_macropinocytosis	GO:0065007;
GO:1905302	negative_regulation_of_macropinocytosis	GO:0065007;
GO:1905303	positive_regulation_of_macropinocytosis	GO:0065007;
GO:1905304	regulation_of_cardiac_myofibril_assembly	GO:0065007;
GO:1905305	negative_regulation_of_cardiac_myofibril_assembly	GO:0065007;
GO:1905306	positive_regulation_of_cardiac_myofibril_assembly	GO:0065007;
GO:1905307	response_to_miconazole	GO:0050896;
GO:1905308	cellular_response_to_miconazole	GO:0009987;GO:0050896;
GO:1905309	positive_regulation_of_cohesin_loading	GO:0065007;
GO:1905310	regulation_of_cardiac_neural_crest_cell_migration_involved_in_outflow_tract_morphogenesis	GO:0065007;
GO:1905311	negative_regulation_of_cardiac_neural_crest_cell_migration_involved_in_outflow_tract_morphogenesis	GO:0065007;
GO:1905312	positive_regulation_of_cardiac_neural_crest_cell_migration_involved_in_outflow_tract_morphogenesis	GO:0065007;
GO:1905313	transforming_growth_factor_beta_receptor_signaling_pathway_involved_in_heart_development	GO:0009987;GO:0065007;
GO:1905314	semi-lunar_valve_development	GO:0032502;
GO:1905315	cell_proliferation_involved_in_endocardial_cushion_morphogenesis	GO:0008283;
GO:1905316	superior_endocardial_cushion_morphogenesis	GO:0032502;
GO:1905317	inferior_endocardial_cushion_morphogenesis	GO:0032502;
GO:1905318	meiosis_I_spindle_assembly_checkpoint	GO:0009987;GO:0022414;GO:0065007;
GO:1905319	mesenchymal_stem_cell_migration	GO:0009987;GO:0040011;
GO:1905320	regulation_of_mesenchymal_stem_cell_migration	GO:0065007;
GO:1905321	negative_regulation_of_mesenchymal_stem_cell_migration	GO:0065007;
GO:1905322	positive_regulation_of_mesenchymal_stem_cell_migration	GO:0065007;
GO:1905323	telomerase_holoenzyme_complex_assembly	GO:0009987;GO:0071840;
GO:1905324	telomere-telomerase_complex_assembly	GO:0009987;GO:0071840;
GO:1905325	regulation_of_meiosis_I_spindle_assembly_checkpoint	GO:0065007;
GO:1905326	positive_regulation_of_meiosis_I_spindle_assembly_checkpoint	GO:0065007;
GO:1905327	tracheoesophageal_septum_formation	GO:0032502;
GO:1905328	plant_septum_development	GO:0032502;
GO:1905329	sphingoid_long-chain_base_transport	GO:0051179;
GO:1905330	regulation_of_morphogenesis_of_an_epithelium	GO:0065007;
GO:1905331	negative_regulation_of_morphogenesis_of_an_epithelium	GO:0065007;
GO:1905332	positive_regulation_of_morphogenesis_of_an_epithelium	GO:0065007;
GO:1905333	regulation_of_gastric_motility	GO:0065007;
GO:1905335	regulation_of_aggrephagy	GO:0065007;
GO:1905336	negative_regulation_of_aggrephagy	GO:0065007;
GO:1905337	positive_regulation_of_aggrephagy	GO:0065007;
GO:1905338	negative_regulation_of_cohesin_unloading	GO:0065007;
GO:1905339	positive_regulation_of_cohesin_unloading	GO:0065007;
GO:1905340	regulation_of_protein_localization_to_kinetochore	GO:0065007;
GO:1905341	negative_regulation_of_protein_localization_to_kinetochore	GO:0065007;
GO:1905342	positive_regulation_of_protein_localization_to_kinetochore	GO:0065007;
GO:1905343	regulation_of_cohesin_unloading	GO:0065007;
GO:1905344	prostaglandin_catabolic_process	GO:0008152;GO:0009987;
GO:1905345	protein_localization_to_cleavage_furrow	GO:0051179;
GO:1905346	protein_localization_to_cleavage_furrow_rim	GO:0051179;
GO:1905349	ciliary_transition_zone_assembly	GO:0009987;GO:0071840;
GO:1905350	Y-shaped_link_assembly	GO:0009987;GO:0071840;
GO:1905351	pericyte_cell_migration	GO:0009987;GO:0040011;
GO:1905352	ciliary_necklace_assembly	GO:0009987;GO:0071840;
GO:1905353	ciliary_transition_fiber_assembly	GO:0009987;GO:0071840;
GO:1905355	spine_apparatus_assembly	GO:0009987;GO:0071840;
GO:1905356	regulation_of_snRNA_pseudouridine_synthesis	GO:0065007;
GO:1905357	negative_regulation_of_snRNA_pseudouridine_synthesis	GO:0065007;
GO:1905358	positive_regulation_of_snRNA_pseudouridine_synthesis	GO:0065007;
GO:1905359	protein_localization_to_meiotic_spindle	GO:0051179;
GO:1905362	negative_regulation_of_endosomal_vesicle_fusion	GO:0065007;
GO:1905363	positive_regulation_of_endosomal_vesicle_fusion	GO:0065007;
GO:1905364	regulation_of_endosomal_vesicle_fusion	GO:0065007;
GO:1905365	regulation_of_intralumenal_vesicle_formation	GO:0065007;
GO:1905366	negative_regulation_of_intralumenal_vesicle_formation	GO:0065007;
GO:1905367	positive_regulation_of_intralumenal_vesicle_formation	GO:0065007;
GO:1905371	ceramide_phosphoethanolamine_metabolic_process	GO:0008152;GO:0009987;
GO:1905372	ceramide_phosphoethanolamine_catabolic_process	GO:0008152;GO:0009987;
GO:1905373	ceramide_phosphoethanolamine_biosynthetic_process	GO:0008152;GO:0009987;
GO:1905374	response_to_homocysteine	GO:0050896;
GO:1905375	cellular_response_to_homocysteine	GO:0009987;GO:0050896;
GO:1905376	negative_regulation_of_cytochrome-c_oxidase_activity	GO:0065007;
GO:1905377	response_to_D-galactose	GO:0050896;
GO:1905378	cellular_response_to_D-galactose	GO:0009987;GO:0050896;
GO:1905380	regulation_of_snRNA_transcription_by_RNA_polymerase_II	GO:0065007;
GO:1905381	negative_regulation_of_snRNA_transcription_by_RNA_polymerase_II	GO:0065007;
GO:1905382	positive_regulation_of_snRNA_transcription_by_RNA_polymerase_II	GO:0065007;
GO:1905383	protein_localization_to_presynapse	GO:0051179;
GO:1905384	regulation_of_protein_localization_to_presynapse	GO:0065007;
GO:1905385	negative_regulation_of_protein_localization_to_presynapse	GO:0065007;
GO:1905386	positive_regulation_of_protein_localization_to_presynapse	GO:0065007;
GO:1905387	response_to_beta-carotene	GO:0050896;
GO:1905388	cellular_response_to_beta-carotene	GO:0009987;GO:0050896;
GO:1905389	response_to_leukotriene_B4	GO:0050896;
GO:1905390	cellular_response_to_leukotriene_B4	GO:0009987;GO:0050896;
GO:1905391	regulation_of_protein_localization_to_cell_division_site_involved_in_cell_separation_after_cytokinesis	GO:0065007;
GO:1905392	plant_organ_morphogenesis	GO:0032502;
GO:1905393	plant_organ_formation	GO:0032502;
GO:1905395	response_to_flavonoid	GO:0050896;
GO:1905396	cellular_response_to_flavonoid	GO:0009987;GO:0050896;
GO:1905397	activated_CD8-positive,_alpha-beta_T_cell_apoptotic_process	GO:0009987;
GO:1905398	activated_CD4-positive,_alpha-beta_T_cell_apoptotic_process	GO:0009987;
GO:1905399	regulation_of_activated_CD4-positive,_alpha-beta_T_cell_apoptotic_process	GO:0065007;
GO:1905400	negative_regulation_of_activated_CD4-positive,_alpha-beta_T_cell_apoptotic_process	GO:0065007;
GO:1905401	positive_regulation_of_activated_CD4-positive,_alpha-beta_T_cell_apoptotic_process	GO:0065007;
GO:1905402	regulation_of_activated_CD8-positive,_alpha-beta_T_cell_apoptotic_process	GO:0065007;
GO:1905403	negative_regulation_of_activated_CD8-positive,_alpha-beta_T_cell_apoptotic_process	GO:0065007;
GO:1905404	positive_regulation_of_activated_CD8-positive,_alpha-beta_T_cell_apoptotic_process	GO:0065007;
GO:1905405	regulation_of_mitotic_cohesin_loading	GO:0065007;
GO:1905406	positive_regulation_of_mitotic_cohesin_loading	GO:0065007;
GO:1905407	regulation_of_creatine_transmembrane_transporter_activity	GO:0065007;
GO:1905408	negative_regulation_of_creatine_transmembrane_transporter_activity	GO:0065007;
GO:1905409	positive_regulation_of_creatine_transmembrane_transporter_activity	GO:0065007;
GO:1905410	regulation_of_mitotic_cohesin_unloading	GO:0065007;
GO:1905411	positive_regulation_of_mitotic_cohesin_unloading	GO:0065007;
GO:1905412	negative_regulation_of_mitotic_cohesin_loading	GO:0065007;
GO:1905413	regulation_of_dense_core_granule_exocytosis	GO:0065007;
GO:1905414	negative_regulation_of_dense_core_granule_exocytosis	GO:0065007;
GO:1905415	positive_regulation_of_dense_core_granule_exocytosis	GO:0065007;
GO:1905416	regulation_of_amoeboid_sperm_motility	GO:0065007;
GO:1905417	negative_regulation_of_amoeboid_sperm_motility	GO:0065007;
GO:1905418	positive_regulation_of_amoeboid_sperm_motility	GO:0065007;
GO:1905419	sperm_flagellum_movement_involved_in_flagellated_sperm_motility	GO:0009987;
GO:1905420	vascular_smooth_muscle_cell_differentiation_involved_in_phenotypic_switching	GO:0009987;GO:0032502;
GO:1905421	regulation_of_plant_organ_morphogenesis	GO:0065007;
GO:1905422	negative_regulation_of_plant_organ_morphogenesis	GO:0065007;
GO:1905423	positive_regulation_of_plant_organ_morphogenesis	GO:0065007;
GO:1905424	regulation_of_Wnt-mediated_midbrain_dopaminergic_neuron_differentiation	GO:0065007;
GO:1905425	negative_regulation_of_Wnt-mediated_midbrain_dopaminergic_neuron_differentiation	GO:0065007;
GO:1905426	positive_regulation_of_Wnt-mediated_midbrain_dopaminergic_neuron_differentiation	GO:0065007;
GO:1905427	intracellular_signal_transduction_involved_in_positive_regulation_of_cell_growth	GO:0009987;GO:0065007;
GO:1905428	regulation_of_plant_organ_formation	GO:0065007;
GO:1905429	response_to_glycine	GO:0050896;
GO:1905430	cellular_response_to_glycine	GO:0009987;GO:0050896;
GO:1905431	microcystin_transport	GO:0051179;
GO:1905432	regulation_of_retrograde_trans-synaptic_signaling_by_neuropeptide	GO:0065007;
GO:1905433	negative_regulation_of_retrograde_trans-synaptic_signaling_by_neuropeptide	GO:0065007;
GO:1905434	positive_regulation_of_retrograde_trans-synaptic_signaling_by_neuropeptide	GO:0065007;
GO:1905435	regulation_of_histone_H3-K4_trimethylation	GO:0065007;
GO:1905436	negative_regulation_of_histone_H3-K4_trimethylation	GO:0065007;
GO:1905437	positive_regulation_of_histone_H3-K4_trimethylation	GO:0065007;
GO:1905438	non-canonical_Wnt_signaling_pathway_involved_in_midbrain_dopaminergic_neuron_differentiation	GO:0009987;GO:0065007;
GO:1905439	response_to_chondroitin_6'-sulfate	GO:0050896;
GO:1905440	cellular_response_to_chondroitin_6'-sulfate	GO:0009987;GO:0050896;
GO:1905441	response_to_chondroitin_4'-sulfate	GO:0050896;
GO:1905442	cellular_response_to_chondroitin_4'-sulfate	GO:0009987;GO:0050896;
GO:1905443	regulation_of_clathrin_coat_assembly	GO:0065007;
GO:1905444	negative_regulation_of_clathrin_coat_assembly	GO:0065007;
GO:1905445	positive_regulation_of_clathrin_coat_assembly	GO:0065007;
GO:1905446	regulation_of_mitochondrial_ATP_synthesis_coupled_electron_transport	GO:0065007;
GO:1905447	negative_regulation_of_mitochondrial_ATP_synthesis_coupled_electron_transport	GO:0065007;
GO:1905448	positive_regulation_of_mitochondrial_ATP_synthesis_coupled_electron_transport	GO:0065007;
GO:1905449	regulation_of_Fc-gamma_receptor_signaling_pathway_involved_in_phagocytosis	GO:0065007;
GO:1905450	negative_regulation_of_Fc-gamma_receptor_signaling_pathway_involved_in_phagocytosis	GO:0065007;
GO:1905451	positive_regulation_of_Fc-gamma_receptor_signaling_pathway_involved_in_phagocytosis	GO:0065007;
GO:1905453	regulation_of_myeloid_progenitor_cell_differentiation	GO:0065007;
GO:1905454	negative_regulation_of_myeloid_progenitor_cell_differentiation	GO:0065007;
GO:1905455	positive_regulation_of_myeloid_progenitor_cell_differentiation	GO:0065007;
GO:1905456	regulation_of_lymphoid_progenitor_cell_differentiation	GO:0065007;
GO:1905457	negative_regulation_of_lymphoid_progenitor_cell_differentiation	GO:0065007;
GO:1905458	positive_regulation_of_lymphoid_progenitor_cell_differentiation	GO:0065007;
GO:1905459	regulation_of_vascular_associated_smooth_muscle_cell_apoptotic_process	GO:0065007;
GO:1905460	negative_regulation_of_vascular_associated_smooth_muscle_cell_apoptotic_process	GO:0065007;
GO:1905461	positive_regulation_of_vascular_associated_smooth_muscle_cell_apoptotic_process	GO:0065007;
GO:1905462	regulation_of_DNA_duplex_unwinding	GO:0065007;
GO:1905463	negative_regulation_of_DNA_duplex_unwinding	GO:0065007;
GO:1905464	positive_regulation_of_DNA_duplex_unwinding	GO:0065007;
GO:1905465	regulation_of_G-quadruplex_DNA_unwinding	GO:0065007;
GO:1905466	negative_regulation_of_G-quadruplex_DNA_unwinding	GO:0065007;
GO:1905467	positive_regulation_of_G-quadruplex_DNA_unwinding	GO:0065007;
GO:1905468	regulation_of_clathrin-coated_pit_assembly	GO:0065007;
GO:1905469	negative_regulation_of_clathrin-coated_pit_assembly	GO:0065007;
GO:1905470	positive_regulation_of_clathrin-coated_pit_assembly	GO:0065007;
GO:1905471	regulation_of_histone_H3-K79_dimethylation	GO:0065007;
GO:1905472	negative_regulation_of_histone_H3-K79_dimethylation	GO:0065007;
GO:1905473	positive_regulation_of_histone_H3-K79_dimethylation	GO:0065007;
